code_module,code_presentation,id_student,id_site,date,sum_click
CCC,2014J,80868,909097,132,12
CCC,2014J,80868,909039,132,16
CCC,2014J,80868,909039,132,76
CCC,2014J,80868,909091,132,14
CCC,2014J,80868,909014,132,4
CCC,2014J,80868,909020,133,2
CCC,2014J,80868,909020,133,4
CCC,2014J,80868,909039,133,7
CCC,2014J,80868,909018,133,3
CCC,2014J,80868,909085,133,19
CCC,2014J,80868,909232,133,2
CCC,2014J,80868,909085,133,1
CCC,2014J,80868,909091,133,33
CCC,2014J,80868,909022,133,4
CCC,2014J,80868,909014,133,3
CCC,2014J,80868,909013,133,20
CCC,2014J,80868,909018,133,3
CCC,2014J,80868,909091,133,2
CCC,2014J,80868,909014,133,4
CCC,2014J,80868,909039,133,27
CCC,2014J,80868,909022,133,2
CCC,2014J,80868,909020,134,2
CCC,2014J,80868,909232,134,1
CCC,2014J,80868,909091,134,15
CCC,2014J,80868,909022,134,3
CCC,2014J,80868,909022,134,2
CCC,2014J,80868,909091,134,1
CCC,2014J,80868,909020,134,1
CCC,2014J,80868,909252,134,1
CCC,2014J,80868,909013,134,18
CCC,2014J,80868,909014,135,3
CCC,2014J,80868,909022,135,3
CCC,2014J,80868,909039,135,4
CCC,2014J,80868,909091,135,5
CCC,2014J,80868,909013,135,27
CCC,2014J,80868,909020,135,1
CCC,2014J,80868,909020,135,3
CCC,2014J,80868,909096,135,1
CCC,2014J,80868,909039,135,39
CCC,2014J,80868,909018,135,5
CCC,2014J,80868,909018,135,3
CCC,2014J,80868,909022,135,3
CCC,2014J,80868,909014,135,3
CCC,2014J,80868,909091,135,1
CCC,2014J,80868,909096,135,1
CCC,2014J,80868,909232,135,1
CCC,2014J,80868,909092,136,1
CCC,2014J,80868,909092,136,2
CCC,2014J,80868,909085,136,4
CCC,2014J,80868,909014,136,4
CCC,2014J,80868,909013,136,19
CCC,2014J,80868,909085,136,1
CCC,2014J,80868,909014,136,5
CCC,2014J,80868,909018,136,3
CCC,2014J,80868,909018,136,3
CCC,2014J,80868,909039,136,85
CCC,2014J,80868,909232,136,1
CCC,2014J,80868,909039,136,6
CCC,2014J,80868,909097,137,8
CCC,2014J,80868,909091,137,2
CCC,2014J,80868,909085,137,22
CCC,2014J,80868,909014,137,4
CCC,2014J,80868,909065,137,5
CCC,2014J,80868,909039,137,3
CCC,2014J,80868,909065,137,1
CCC,2014J,80868,909013,137,28
CCC,2014J,80868,909097,137,1
CCC,2014J,80868,909339,137,1
CCC,2014J,80868,909326,137,1
CCC,2014J,80868,909232,137,2
CCC,2014J,80868,909085,137,1
CCC,2014J,80868,909039,137,1
CCC,2014J,80868,909283,137,3
CCC,2014J,80868,909091,137,37
CCC,2014J,80868,909022,137,1
CCC,2014J,80868,909014,137,4
CCC,2014J,80868,909022,137,1
CCC,2014J,80868,909231,137,2
CCC,2014J,80868,909018,138,1
CCC,2014J,80868,909014,138,4
CCC,2014J,80868,909091,138,8
CCC,2014J,80868,909091,138,3
CCC,2014J,80868,909039,138,7
CCC,2014J,80868,909090,138,1
CCC,2014J,80868,909013,138,21
CCC,2014J,80868,909022,138,4
CCC,2014J,80868,909097,138,8
CCC,2014J,80868,909039,138,81
CCC,2014J,80868,909018,138,1
CCC,2014J,80868,909232,138,4
CCC,2014J,80868,909022,138,3
CCC,2014J,80868,909014,138,5
CCC,2014J,80868,909097,138,1
CCC,2014J,80868,909091,139,1
CCC,2014J,80868,909232,139,1
CCC,2014J,80868,909022,139,2
CCC,2014J,80868,909091,139,3
CCC,2014J,80868,909020,139,1
CCC,2014J,80868,909097,139,1
CCC,2014J,80868,909020,139,1
CCC,2014J,80868,909014,139,4
CCC,2014J,80868,909097,139,1
CCC,2014J,80868,909014,139,2
CCC,2014J,80868,909022,139,3
CCC,2014J,80868,909013,139,13
CCC,2014J,80868,909018,140,2
CCC,2014J,80868,909014,140,5
CCC,2014J,80868,909091,140,2
CCC,2014J,80868,909283,140,1
CCC,2014J,80868,909013,140,25
CCC,2014J,80868,909020,140,4
CCC,2014J,80868,909067,140,3
CCC,2014J,80868,909326,140,1
CCC,2014J,80868,909231,140,1
CCC,2014J,80868,909091,140,8
CCC,2014J,80868,909067,140,1
CCC,2014J,80868,909020,140,3
CCC,2014J,80868,909091,140,2
CCC,2014J,80868,909014,140,10
CCC,2014J,80868,909018,140,1
CCC,2014J,80868,909232,140,2
CCC,2014J,80868,909064,141,5
CCC,2014J,80868,909014,141,2
CCC,2014J,80868,909018,141,11
CCC,2014J,80868,909283,141,1
CCC,2014J,80868,909232,141,1
CCC,2014J,80868,909014,141,2
CCC,2014J,80868,909064,141,1
CCC,2014J,80868,909022,141,1
CCC,2014J,80868,909091,141,17
CCC,2014J,80868,909091,141,1
CCC,2014J,80868,909091,141,1
CCC,2014J,80868,909018,141,23
CCC,2014J,80868,909020,141,1
CCC,2014J,80868,909020,141,1
CCC,2014J,80868,909065,141,5
CCC,2014J,80868,909231,141,1
CCC,2014J,80868,909065,141,1
CCC,2014J,80868,909022,141,1
CCC,2014J,80868,909013,141,34
CCC,2014J,80868,909062,142,1
CCC,2014J,80868,909022,142,3
CCC,2014J,80868,909014,142,9
CCC,2014J,80868,909022,142,3
CCC,2014J,80868,909102,142,2
CCC,2014J,80868,909091,142,23
CCC,2014J,80868,909091,142,2
CCC,2014J,80868,909018,142,14
CCC,2014J,80868,909020,142,10
CCC,2014J,80868,909232,142,4
CCC,2014J,80868,909101,142,2
CCC,2014J,80868,909020,142,3
CCC,2014J,80868,909321,142,1
CCC,2014J,80868,909322,142,1
CCC,2014J,80868,909014,142,17
CCC,2014J,80868,909323,142,1
CCC,2014J,80868,909014,142,1
CCC,2014J,80868,909014,142,1
CCC,2014J,80868,909233,142,11
CCC,2014J,80868,909325,142,5
CCC,2014J,80868,909013,142,52
CCC,2014J,80868,909018,142,14
CCC,2014J,80868,909091,143,53
CCC,2014J,80868,909097,143,20
CCC,2014J,80868,909090,143,1
CCC,2014J,80868,909022,143,1
CCC,2014J,80868,909020,143,1
CCC,2014J,80868,909229,143,1
CCC,2014J,80868,909022,143,1
CCC,2014J,80868,909231,143,1
CCC,2014J,80868,909091,143,51
CCC,2014J,80868,909091,143,12
CCC,2014J,80868,909013,143,37
CCC,2014J,80868,909100,143,9
CCC,2014J,80868,909100,143,1
CCC,2014J,80868,909232,143,11
CCC,2014J,80868,909233,143,1
CCC,2014J,80868,909326,143,1
CCC,2014J,80868,909020,143,1
CCC,2014J,80868,909283,143,1
CCC,2014J,80868,909014,143,3
CCC,2014J,80868,909018,143,2
CCC,2014J,80868,909091,143,2
CCC,2014J,80868,909097,143,5
CCC,2014J,80868,909018,143,3
CCC,2014J,80868,909325,143,1
CCC,2014J,80868,909014,143,5
CCC,2014J,80868,909013,144,25
CCC,2014J,80868,909325,144,1
CCC,2014J,80868,909240,144,3
CCC,2014J,80868,909020,144,3
CCC,2014J,80868,909232,144,4
CCC,2014J,80868,909332,144,1
CCC,2014J,80868,909014,144,2
CCC,2014J,80868,909091,144,10
CCC,2014J,80868,909018,144,4
CCC,2014J,80868,909091,144,4
CCC,2014J,80868,909233,144,1
CCC,2014J,80868,909332,144,1
CCC,2014J,80868,909020,144,3
CCC,2014J,80868,909014,144,2
CCC,2014J,80868,909332,144,12
CCC,2014J,80868,909018,144,10
CCC,2014J,80868,909091,145,10
CCC,2014J,80868,909013,145,20
CCC,2014J,80868,909020,145,1
CCC,2014J,80868,909232,145,6
CCC,2014J,80868,909090,145,1
CCC,2014J,80868,909091,145,6
CCC,2014J,80868,909020,145,1
CCC,2014J,80868,909018,145,5
CCC,2014J,80868,909018,145,4
CCC,2014J,80868,909283,146,1
CCC,2014J,80868,909092,146,2
CCC,2014J,80868,909231,146,1
CCC,2014J,80868,909089,146,18
CCC,2014J,80868,909018,146,6
CCC,2014J,80868,909022,146,2
CCC,2014J,80868,909020,146,1
CCC,2014J,80868,909091,146,14
CCC,2014J,80868,909013,146,37
CCC,2014J,80868,942322,146,1
CCC,2014J,80868,909022,146,2
CCC,2014J,80868,909020,146,1
CCC,2014J,80868,909091,146,7
CCC,2014J,80868,909089,146,1
CCC,2014J,80868,909339,146,1
CCC,2014J,80868,909092,146,1
CCC,2014J,80868,909089,146,1
CCC,2014J,80868,909018,146,11
CCC,2014J,80868,909232,146,7
CCC,2014J,80868,957615,146,1
CCC,2014J,80868,909013,147,21
CCC,2014J,80868,909091,147,1
CCC,2014J,80868,909018,147,3
CCC,2014J,80868,909091,147,1
CCC,2014J,80868,909232,147,1
CCC,2014J,80868,909020,147,5
CCC,2014J,80868,909020,147,6
CCC,2014J,80868,909018,147,2
CCC,2014J,80868,909018,148,3
CCC,2014J,80868,909020,148,2
CCC,2014J,80868,909020,148,3
CCC,2014J,80868,909013,148,17
CCC,2014J,80868,909018,148,4
CCC,2014J,80868,909020,149,5
CCC,2014J,80868,909240,149,2
CCC,2014J,80868,909018,149,3
CCC,2014J,80868,909013,149,19
CCC,2014J,80868,909018,149,4
CCC,2014J,80868,909020,149,4
CCC,2014J,80868,909339,150,1
CCC,2014J,80868,909275,150,1
CCC,2014J,80868,909233,150,1
CCC,2014J,80868,909020,150,3
CCC,2014J,80868,909101,150,1
CCC,2014J,80868,909018,150,7
CCC,2014J,80868,909325,150,1
CCC,2014J,80868,909020,150,2
CCC,2014J,80868,909102,150,1
CCC,2014J,80868,909013,150,20
CCC,2014J,80868,909018,150,1
CCC,2014J,80868,909231,150,1
CCC,2014J,80868,909020,151,1
CCC,2014J,80868,909065,151,2
CCC,2014J,80868,909014,151,2
CCC,2014J,80868,947016,151,1
CCC,2014J,80868,909065,151,30
CCC,2014J,80868,909014,151,1
CCC,2014J,80868,909020,151,1
CCC,2014J,80868,909018,151,1
CCC,2014J,80868,909018,151,1
CCC,2014J,80868,909013,151,21
CCC,2014J,80868,909089,151,1
CCC,2014J,80868,909232,151,1
CCC,2014J,80868,909018,152,5
CCC,2014J,80868,909325,152,1
CCC,2014J,80868,909013,152,20
CCC,2014J,80868,909014,152,2
CCC,2014J,80868,909022,152,3
CCC,2014J,80868,909014,152,2
CCC,2014J,80868,909022,152,3
CCC,2014J,80868,909020,152,1
CCC,2014J,80868,909018,152,5
CCC,2014J,80868,909233,152,1
CCC,2014J,80868,909020,152,1
CCC,2014J,80868,909018,153,13
CCC,2014J,80868,909233,153,1
CCC,2014J,80868,909322,153,1
CCC,2014J,80868,909022,153,1
CCC,2014J,80868,909014,153,3
CCC,2014J,80868,909018,153,8
CCC,2014J,80868,909014,153,13
CCC,2014J,80868,909323,153,1
CCC,2014J,80868,909013,153,37
CCC,2014J,80868,909022,153,1
CCC,2014J,80868,909067,154,6
CCC,2014J,80868,909018,154,5
CCC,2014J,80868,909067,154,1
CCC,2014J,80868,909013,154,33
CCC,2014J,80868,909018,154,6
CCC,2014J,80868,909022,154,1
CCC,2014J,80868,909022,154,1
CCC,2014J,80868,909088,154,1
CCC,2014J,80868,909088,154,1
CCC,2014J,80868,909088,154,2
CCC,2014J,80868,909013,155,48
CCC,2014J,80868,909322,155,1
CCC,2014J,80868,909020,155,2
CCC,2014J,80868,909014,155,4
CCC,2014J,80868,909014,155,5
CCC,2014J,80868,947016,155,1
CCC,2014J,80868,909022,155,1
CCC,2014J,80868,909091,155,1
CCC,2014J,80868,909020,155,2
CCC,2014J,80868,909018,155,21
CCC,2014J,80868,909022,155,1
CCC,2014J,80868,909292,155,1
CCC,2014J,80868,909091,155,1
CCC,2014J,80868,909275,155,1
CCC,2014J,80868,909232,155,2
CCC,2014J,80868,957615,155,1
CCC,2014J,80868,909018,155,10
CCC,2014J,80868,909020,156,8
CCC,2014J,80868,909020,156,8
CCC,2014J,80868,909240,156,1
CCC,2014J,80868,909013,156,44
CCC,2014J,80868,909014,156,7
CCC,2014J,80868,909018,156,9
CCC,2014J,80868,909018,156,13
CCC,2014J,80868,909339,156,1
CCC,2014J,80868,909014,156,5
CCC,2014J,80868,909020,157,4
CCC,2014J,80868,909014,157,4
CCC,2014J,80868,909020,157,5
CCC,2014J,80868,909013,157,21
CCC,2014J,80868,909018,157,13
CCC,2014J,80868,909014,157,4
CCC,2014J,80868,909018,157,10
CCC,2014J,80868,909014,158,10
CCC,2014J,80868,909018,158,5
CCC,2014J,80868,909266,158,1
CCC,2014J,80868,909018,158,6
CCC,2014J,80868,909014,158,4
CCC,2014J,80868,909020,158,3
CCC,2014J,80868,909020,158,4
CCC,2014J,80868,909013,158,32
CCC,2014J,80868,909283,159,1
CCC,2014J,80868,909022,159,1
CCC,2014J,80868,909022,159,9
CCC,2014J,80868,909067,159,2
CCC,2014J,80868,909018,159,1
CCC,2014J,80868,909014,159,1
CCC,2014J,80868,909020,159,4
CCC,2014J,80868,909067,159,2
CCC,2014J,80868,909022,159,23
CCC,2014J,80868,909231,159,1
CCC,2014J,80868,989839,159,2
CCC,2014J,80868,909020,159,3
CCC,2014J,80868,909013,159,39
CCC,2014J,80868,909014,159,1
CCC,2014J,80868,909020,160,1
CCC,2014J,80868,909067,160,5
CCC,2014J,80868,909022,160,16
CCC,2014J,80868,909020,160,1
CCC,2014J,80868,909332,160,4
CCC,2014J,80868,909014,160,2
CCC,2014J,80868,909332,160,1
CCC,2014J,80868,909014,160,1
CCC,2014J,80868,989839,160,1
CCC,2014J,80868,909013,160,46
CCC,2014J,80868,909240,160,1
CCC,2014J,80868,909022,160,25
CCC,2014J,80868,909067,160,4
CCC,2014J,80868,909293,160,1
CCC,2014J,80868,909233,161,1
CCC,2014J,80868,909325,161,1
CCC,2014J,80868,909020,161,2
CCC,2014J,80868,909013,161,36
CCC,2014J,80868,909232,161,1
CCC,2014J,80868,909020,161,2
CCC,2014J,80868,957615,161,1
CCC,2014J,80868,909089,162,9
CCC,2014J,80868,909089,162,1
CCC,2014J,80868,909067,162,6
CCC,2014J,80868,909018,162,5
CCC,2014J,80868,909067,162,1
CCC,2014J,80868,989839,162,1
CCC,2014J,80868,909018,162,4
CCC,2014J,80868,909013,162,39
CCC,2014J,80868,909020,162,6
CCC,2014J,80868,909020,162,4
CCC,2014J,80868,909018,163,7
CCC,2014J,80868,909020,163,2
CCC,2014J,80868,909013,163,36
CCC,2014J,80868,909018,163,5
CCC,2014J,80868,989839,163,1
CCC,2014J,80868,909022,163,1
CCC,2014J,80868,909022,163,3
CCC,2014J,80868,909020,163,1
CCC,2014J,80868,909231,164,1
CCC,2014J,80868,909020,164,2
CCC,2014J,80868,909014,164,2
CCC,2014J,80868,909018,164,12
CCC,2014J,80868,909067,164,6
CCC,2014J,80868,909233,164,5
CCC,2014J,80868,909020,164,3
CCC,2014J,80868,909283,164,1
CCC,2014J,80868,909102,164,1
CCC,2014J,80868,909018,164,23
CCC,2014J,80868,909013,164,67
CCC,2014J,80868,909339,164,1
CCC,2014J,80868,909325,164,5
CCC,2014J,80868,909088,164,1
CCC,2014J,80868,909067,164,63
CCC,2014J,80868,909014,164,2
CCC,2014J,80868,909018,164,1
CCC,2014J,80868,909022,165,2
CCC,2014J,80868,909014,165,2
CCC,2014J,80868,909014,165,2
CCC,2014J,80868,909020,165,5
CCC,2014J,80868,957615,165,1
CCC,2014J,80868,909275,165,1
CCC,2014J,80868,909232,165,1
CCC,2014J,80868,942322,165,1
CCC,2014J,80868,909018,165,1
CCC,2014J,80868,909020,165,6
CCC,2014J,80868,909013,165,44
CCC,2014J,80868,909022,165,2
CCC,2014J,80868,909018,165,1
CCC,2014J,80868,909022,166,4
CCC,2014J,80868,909067,166,6
CCC,2014J,80868,909013,166,37
CCC,2014J,80868,909022,166,3
CCC,2014J,80868,909020,166,1
CCC,2014J,80868,909067,166,106
CCC,2014J,80868,909018,166,1
CCC,2014J,80868,909020,166,1
CCC,2014J,80868,909232,166,1
CCC,2014J,80868,909018,166,1
CCC,2014J,80868,909064,167,1
CCC,2014J,80868,909013,167,29
CCC,2014J,80868,909067,167,161
CCC,2014J,80868,909018,167,2
CCC,2014J,80868,909018,167,3
CCC,2014J,80868,909339,167,1
CCC,2014J,80868,909064,167,3
CCC,2014J,80868,909020,167,3
CCC,2014J,80868,909067,167,4
CCC,2014J,80868,909020,167,3
CCC,2014J,80868,909020,168,6
CCC,2014J,80868,909018,168,1
CCC,2014J,80868,909013,168,47
CCC,2014J,80868,909018,168,2
CCC,2014J,80868,909020,168,12
CCC,2014J,80868,909067,169,72
CCC,2014J,80868,909022,169,1
CCC,2014J,80868,909020,169,1
CCC,2014J,80868,909013,169,24
CCC,2014J,80868,909018,169,1
CCC,2014J,80868,909022,169,1
CCC,2014J,80868,942322,169,1
CCC,2014J,80868,909232,169,1
CCC,2014J,80868,909020,169,1
CCC,2014J,80868,957615,169,1
CCC,2014J,80868,909067,169,3
CCC,2014J,80868,909064,170,3
CCC,2014J,80868,909067,170,16
CCC,2014J,80868,909018,170,1
CCC,2014J,80868,909018,170,3
CCC,2014J,80868,909014,170,1
CCC,2014J,80868,909022,170,10
CCC,2014J,80868,909014,170,1
CCC,2014J,80868,909019,170,2
CCC,2014J,80868,909064,170,1
CCC,2014J,80868,909019,170,1
CCC,2014J,80868,909088,170,1
CCC,2014J,80868,909013,170,46
CCC,2014J,80868,909022,170,8
CCC,2014J,80868,909067,170,255
CCC,2014J,80868,909067,171,2
CCC,2014J,80868,909022,171,4
CCC,2014J,80868,909019,171,2
CCC,2014J,80868,909067,171,33
CCC,2014J,80868,909064,171,22
CCC,2014J,80868,909018,171,1
CCC,2014J,80868,909330,171,1
CCC,2014J,80868,909019,171,2
CCC,2014J,80868,909018,171,1
CCC,2014J,80868,909014,171,1
CCC,2014J,80868,909022,171,4
CCC,2014J,80868,909013,171,45
CCC,2014J,80868,1002902,171,1
CCC,2014J,80868,909014,171,1
CCC,2014J,80868,909064,171,1
CCC,2014J,80868,909064,172,3
CCC,2014J,80868,909064,172,53
CCC,2014J,80868,909019,172,2
CCC,2014J,80868,909018,172,1
CCC,2014J,80868,909018,172,1
CCC,2014J,80868,909022,172,2
CCC,2014J,80868,909022,172,2
CCC,2014J,80868,909013,172,45
CCC,2014J,80868,1002902,172,4
CCC,2014J,80868,909019,172,2
CCC,2014J,80868,1002902,173,2
CCC,2014J,80868,909018,173,2
CCC,2014J,80868,909275,173,1
CCC,2014J,80868,909293,173,1
CCC,2014J,80868,909022,173,4
CCC,2014J,80868,909013,173,31
CCC,2014J,80868,909018,173,1
CCC,2014J,80868,909022,173,6
CCC,2014J,80868,909014,174,2
CCC,2014J,80868,909325,174,1
CCC,2014J,80868,909014,174,2
CCC,2014J,80868,909018,174,3
CCC,2014J,80868,909013,174,26
CCC,2014J,80868,909018,174,4
CCC,2014J,80868,909233,174,1
CCC,2014J,80868,1002902,175,3
CCC,2014J,80868,909326,175,1
CCC,2014J,80868,909231,175,1
CCC,2014J,80868,909013,175,48
CCC,2014J,80868,909022,175,7
CCC,2014J,80868,909020,175,1
CCC,2014J,80868,909018,175,6
CCC,2014J,80868,909233,175,1
CCC,2014J,80868,909020,175,2
CCC,2014J,80868,909283,175,2
CCC,2014J,80868,909018,175,12
CCC,2014J,80868,1010405,175,1
CCC,2014J,80868,909022,175,7
CCC,2014J,80868,909232,175,1
CCC,2014J,80868,909230,175,1
CCC,2014J,80868,1002902,176,2
CCC,2014J,80868,909018,176,1
CCC,2014J,80868,909022,176,14
CCC,2014J,80868,909018,176,1
CCC,2014J,80868,909022,176,8
CCC,2014J,80868,909013,176,38
CCC,2014J,80868,909014,177,6
CCC,2014J,80868,909022,177,6
CCC,2014J,80868,909018,177,12
CCC,2014J,80868,909018,177,6
CCC,2014J,80868,909014,177,13
CCC,2014J,80868,909022,177,7
CCC,2014J,80868,1002902,177,1
CCC,2014J,80868,909013,177,42
CCC,2014J,80868,1002902,178,1
CCC,2014J,80868,909018,178,5
CCC,2014J,80868,909232,178,1
CCC,2014J,80868,909075,178,1
CCC,2014J,80868,909018,178,6
CCC,2014J,80868,909075,178,1
CCC,2014J,80868,909022,178,1
CCC,2014J,80868,909248,178,2
CCC,2014J,80868,909013,178,33
CCC,2014J,80868,909022,178,1
CCC,2014J,80868,909013,179,35
CCC,2014J,80868,909232,179,1
CCC,2014J,80868,1002902,179,2
CCC,2014J,80868,957615,179,1
CCC,2014J,80868,909064,179,112
CCC,2014J,80868,909018,179,2
CCC,2014J,80868,909020,179,1
CCC,2014J,80868,942322,179,1
CCC,2014J,80868,909022,179,5
CCC,2014J,80868,909020,179,2
CCC,2014J,80868,909022,179,8
CCC,2014J,80868,909064,179,6
CCC,2014J,80868,909018,179,2
CCC,2014J,80868,909064,180,2
CCC,2014J,80868,909064,180,2
CCC,2014J,80868,909018,180,1
CCC,2014J,80868,909018,180,1
CCC,2014J,80868,909013,180,20
CCC,2014J,80868,909018,181,1
CCC,2014J,80868,909022,181,3
CCC,2014J,80868,909013,181,20
CCC,2014J,80868,909022,181,3
CCC,2014J,80868,909018,181,1
CCC,2014J,80868,909064,182,5
CCC,2014J,80868,909240,182,1
CCC,2014J,80868,1002902,182,2
CCC,2014J,80868,942322,182,1
CCC,2014J,80868,909064,182,1
CCC,2014J,80868,909022,182,6
CCC,2014J,80868,909020,182,1
CCC,2014J,80868,909013,182,40
CCC,2014J,80868,909020,182,1
CCC,2014J,80868,1011837,182,1
CCC,2014J,80868,909022,182,4
CCC,2014J,80868,1011841,182,1
CCC,2014J,80868,909022,183,3
CCC,2014J,80868,1010405,183,1
CCC,2014J,80868,909233,183,1
CCC,2014J,80868,909013,183,33
CCC,2014J,80868,909325,183,1
CCC,2014J,80868,909022,183,2
CCC,2014J,80868,1002902,184,1
CCC,2014J,80868,909022,184,2
CCC,2014J,80868,909022,184,1
CCC,2014J,80868,909013,184,32
CCC,2014J,80868,909064,185,22
CCC,2014J,80868,1002902,185,2
CCC,2014J,80868,909018,185,3
CCC,2014J,80868,909018,185,1
CCC,2014J,80868,909013,185,20
CCC,2014J,80868,909022,185,8
CCC,2014J,80868,909022,185,3
CCC,2014J,80868,909064,185,4
CCC,2014J,80868,909018,186,5
CCC,2014J,80868,1002902,186,1
CCC,2014J,80868,909018,186,13
CCC,2014J,80868,909013,186,18
CCC,2014J,80868,909018,187,3
CCC,2014J,80868,909018,187,3
CCC,2014J,80868,909022,187,1
CCC,2014J,80868,909283,187,1
CCC,2014J,80868,909013,187,24
CCC,2014J,80868,909022,187,1
CCC,2014J,80868,909231,187,1
CCC,2014J,80868,1002902,188,1
CCC,2014J,80868,909069,188,2
CCC,2014J,80868,909013,188,38
CCC,2014J,80868,909018,188,5
CCC,2014J,80868,909231,188,1
CCC,2014J,80868,909283,188,1
CCC,2014J,80868,909069,188,1
CCC,2014J,80868,909018,188,6
CCC,2014J,80868,909069,189,2
CCC,2014J,80868,909013,189,32
CCC,2014J,80868,1002902,189,1
CCC,2014J,80868,909018,189,1
CCC,2014J,80868,909020,189,7
CCC,2014J,80868,909069,189,1
CCC,2014J,80868,909064,189,2
CCC,2014J,80868,909064,189,18
CCC,2014J,80868,909020,189,4
CCC,2014J,80868,909018,189,1
CCC,2014J,80868,909020,190,1
CCC,2014J,80868,909013,190,32
CCC,2014J,80868,942322,190,1
CCC,2014J,80868,909283,190,1
CCC,2014J,80868,1002902,190,1
CCC,2014J,80868,909231,190,1
CCC,2014J,80868,909020,190,1
CCC,2014J,80868,909018,191,2
CCC,2014J,80868,909233,191,1
CCC,2014J,80868,909325,191,1
CCC,2014J,80868,909013,191,30
CCC,2014J,80868,1011842,191,1
CCC,2014J,80868,909018,191,5
CCC,2014J,80868,942322,191,1
CCC,2014J,80868,1002902,191,1
CCC,2014J,80868,1011837,191,1
CCC,2014J,80868,1011841,191,1
CCC,2014J,80868,1016724,191,1
CCC,2014J,80868,909020,192,2
CCC,2014J,80868,909022,192,1
CCC,2014J,80868,909018,192,2
CCC,2014J,80868,909018,192,2
CCC,2014J,80868,909022,192,2
CCC,2014J,80868,909013,192,25
CCC,2014J,80868,909020,192,2
CCC,2014J,80868,909018,193,3
CCC,2014J,80868,909020,193,2
CCC,2014J,80868,909022,193,1
CCC,2014J,80868,909020,193,2
CCC,2014J,80868,909018,193,3
CCC,2014J,80868,909013,193,24
CCC,2014J,80868,909022,193,1
CCC,2014J,80868,909018,194,2
CCC,2014J,80868,909020,194,3
CCC,2014J,80868,909020,194,2
CCC,2014J,80868,909013,194,35
CCC,2014J,80868,909022,194,1
CCC,2014J,80868,909022,194,1
CCC,2014J,80868,942322,194,1
CCC,2014J,80868,909018,194,2
CCC,2014J,80868,1002902,194,1
CCC,2014J,80868,909018,195,2
CCC,2014J,80868,909018,195,1
CCC,2014J,80868,909265,195,1
CCC,2014J,80868,909013,195,27
CCC,2014J,80868,909020,195,4
CCC,2014J,80868,909020,195,3
CCC,2014J,80868,909020,196,2
CCC,2014J,80868,909233,196,1
CCC,2014J,80868,1002902,196,2
CCC,2014J,80868,909018,196,4
CCC,2014J,80868,909013,196,30
CCC,2014J,80868,909018,196,4
CCC,2014J,80868,909325,196,1
CCC,2014J,80868,909020,196,2
CCC,2014J,80868,942322,196,1
CCC,2014J,80868,909018,197,8
CCC,2014J,80868,1002902,197,1
CCC,2014J,80868,909013,197,20
CCC,2014J,80868,909018,197,6
CCC,2014J,80868,909018,198,8
CCC,2014J,80868,909022,198,2
CCC,2014J,80868,909069,198,36
CCC,2014J,80868,909069,198,7
CCC,2014J,80868,909013,198,38
CCC,2014J,80868,909018,198,11
CCC,2014J,80868,1002902,198,2
CCC,2014J,80868,909022,198,2
CCC,2014J,80868,909069,199,4
CCC,2014J,80868,909022,199,4
CCC,2014J,80868,909018,199,4
CCC,2014J,80868,1019025,199,2
CCC,2014J,80868,909093,199,16
CCC,2014J,80868,909069,199,57
CCC,2014J,80868,909232,199,6
CCC,2014J,80868,909090,199,6
CCC,2014J,80868,909090,199,1
CCC,2014J,80868,909093,199,2
CCC,2014J,80868,909018,199,10
CCC,2014J,80868,909022,199,4
CCC,2014J,80868,909090,199,24
CCC,2014J,80868,909013,199,36
CCC,2014J,80868,1002902,199,1
CCC,2014J,80868,909069,200,2
CCC,2014J,80868,909069,200,30
CCC,2014J,80868,909018,200,6
CCC,2014J,80868,909018,200,1
CCC,2014J,80868,909013,200,34
CCC,2014J,80868,1002902,200,1
CCC,2014J,80868,909022,201,2
CCC,2014J,80868,1019025,201,1
CCC,2014J,80868,909326,201,1
CCC,2014J,80868,909022,201,2
CCC,2014J,80868,909283,201,1
CCC,2014J,80868,909231,201,1
CCC,2014J,80868,909018,201,4
CCC,2014J,80868,909067,201,6
CCC,2014J,80868,909018,201,3
CCC,2014J,80868,909067,201,98
CCC,2014J,80868,909013,201,42
CCC,2014J,80868,909013,202,38
CCC,2014J,80868,909055,202,1
CCC,2014J,80868,909022,202,1
CCC,2014J,80868,909018,202,5
CCC,2014J,80868,909018,202,6
CCC,2014J,80868,909022,202,1
CCC,2014J,80868,909249,202,1
CCC,2014J,80868,909069,202,8
CCC,2014J,80868,1002902,202,1
CCC,2014J,80868,909069,202,208
CCC,2014J,80868,1002902,203,3
CCC,2014J,80868,1016724,203,2
CCC,2014J,80868,1011842,203,1
CCC,2014J,80868,942322,203,1
CCC,2014J,80868,909013,203,24
CCC,2014J,80868,1011841,203,1
CCC,2014J,80868,1011837,203,1
CCC,2014J,80868,909018,204,7
CCC,2014J,80868,1002902,204,3
CCC,2014J,80868,909018,204,2
CCC,2014J,80868,909013,204,41
CCC,2014J,80868,909022,204,1
CCC,2014J,80868,942322,204,1
CCC,2014J,80868,1019025,204,1
CCC,2014J,80868,909022,204,1
CCC,2014J,80868,909233,204,1
CCC,2014J,80868,909069,205,6
CCC,2014J,80868,909022,205,3
CCC,2014J,80868,909020,205,3
CCC,2014J,80868,909013,205,31
CCC,2014J,80868,909069,205,76
CCC,2014J,80868,909022,205,2
CCC,2014J,80868,909020,205,3
